year,month,day,data,median,LB,UB
2020,4,30,2191,2032.09257646233,1470.55562587742,2588.57573411036
2020,5,1,1908,1974.69583290433,1418.38640619659,2542.74645345471
2020,5,2,1743,1910.74188926701,1337.44980021289,2458.96218739366
2020,5,3,1203,1830.98198478533,1294.09559359417,2389.75739339936
2020,5,4,1358,1753.37273289761,1196.52916421917,2307.98193375993
2020,5,5,2221,1678.24487596337,1111.20733109932,2235.16472710115
2020,5,6,2322,1614.62805822683,1036.35487766945,2181.93399912107
2020,5,7,1915,1537.20298810345,982.373344084323,2091.85203134099
2020,5,8,1771,1468.52841505766,906.407987686465,2013.58197210987
2020,5,9,1466,1420.56508610248,834.493520005421,1964.81762638392
2020,5,10,1000,1341.25335612369,800.176911132719,1899.75631834354
2020,5,11,1035,1299.34517480055,731.172910426418,1866.52522905583
2020,5,12,1589,1240.06345881439,667.909902501616,1805.60435197666
2020,5,13,1735,1183.76749698074,628.569070618661,1756.87323218663
2020,5,14,1773,1137.80957262524,563.953227830187,1711.79741312826
2020,5,15,1665,1092.0118502857,542.222897917392,1666.87955338355
2020,5,16,1197,1053.70087872134,485.218843465579,1626.85424356338
2020,5,17,830,1013.61809281485,466.348636077275,1575.8585061418
2020,5,18,1220,966.462127871263,414.087773949685,1551.85387821164
2020,5,19,1445,943.672534754413,396.070203001088,1513.19734347558
2020,5,20,1503,916.126497218831,330.028960049721,1492.76424339339
2020,5,21,1188,876.335807887365,301.332517888093,1462.12422259963
2020,5,22,1204,855.038516338585,288.5497046743,1434.1409871202
2020,5,23,1074,839.367040711263,289.365974255261,1418.94905326046
2020,5,24,641,810.65484376217,237.64699066361,1375.45984962174
2020,5,25,597,786.473128236943,233.634889970409,1374.92535879013
2020,5,26,657,771.017858991723,202.375558887719,1350.45418945996
2020,5,27,1479,752.997338846205,168.05025494059,1346.33495769881
2020,5,28,1089,733.41276365187,152.117092595234,1312.59733413757
2020,5,29,1117,715.94766885621,161.59058462998,1302.55224780846
2020,5,30,952,703.437874177353,148.933624324746,1278.59722619112
2020,5,31,621,682.084768433631,116.161433914081,1271.55242264888
2020,6,1,774,673.447557614938,120.75685798128,1264.30861532236
2020,6,2,981,659.749905751977,93.3441643965232,1246.68113285754
2020,6,3,1011,650.321823627547,76.9730294127996,1251.67611833563
2020,6,4,1005,638.615201124622,74.145155840457,1202.43467901141
2020,6,5,880,621.196334464219,80.7164674191476,1218.45677529062
2020,6,6,638,623.979439134988,58.632588639884,1205.78605526384
2020,6,7,456,611.103813091173,40.140027415601,1209.20451513209
2020,6,8,512,603.014483071251,42.3117190461852,1178.41018322892
2020,6,9,918,600.13082424916,24.662836591119,1178.7763998098
2020,6,10,872,585.151639985259,19.658574137446,1176.45071300745
