year,month,day,data,median,LB,UB
2020,2,27,1,1,1,1
2020,2,28,0,-3.33762996827892,-0,522.034263484886
2020,2,29,1,3.07491622323793,-0,532.06730388744
2020,3,1,0,12.984944492126,-0,511.418379123154
2020,3,2,5,2.01861634815795,-0,528.383974065572
2020,3,3,1,7.52513020428758,-0,508.728110547728
2020,3,4,4,8.03601132944194,-0,504.258759662625
2020,3,5,1,4.18277010795739,-0,529.843637394779
2020,3,6,2,14.8617319787893,-0,523.097954570128
2020,3,7,3,18.0339098994521,-0,527.63929726856
2020,3,8,4,27.4291279260463,-0,541.350819056137
2020,3,9,2,29.2938028231798,-0,540.918779861849
2020,3,10,5,33.7079271885729,-0,547.126394472044
2020,3,11,5,50.6332371980492,-0,564.062827730086
2020,3,12,11,55.2695063447273,-0,574.045067070344
2020,3,13,7,68.0519675531115,-0,581.512516801479
2020,3,14,9,74.1427664143976,-0,589.336237706418
2020,3,15,11,93.0580897770678,-0,604.004468659766
2020,3,16,25,110.244738722195,-0,625.143588980453
2020,3,17,36,144.33620887095,-0,652.934336695486
2020,3,18,65,164.315758480076,-0,682.21882179437
2020,3,19,75,189.658969159914,-0,707.748317967457
2020,3,20,105,230.193545239053,-0,731.507770440338
2020,3,21,104,255.306379728226,-0,767.744082153493
2020,3,22,121,291.039426967242,-0,799.235131586081
2020,3,23,187,329.454830564616,-0,845.02404975537
2020,3,24,243,383.255045082031,-0,908.330024333492
2020,3,25,333,433.776595439739,-0,938.926457949227
2020,3,26,417,478.476033580648,-0,988.352091015631
2020,3,27,522,532.713494184066,23.0292441148854,1062.21613594568
2020,3,28,713,603.058378419767,77.4766603152189,1109.80739077121
2020,3,29,555,656.034062223219,137.723754341145,1166.11420268778
2020,3,30,707,727.047206171502,211.211010662099,1260.24017401402
2020,3,31,1079,921.467903775526,358.18738655812,1533.52039826831
2020,4,1,1252,1221.38634141019,610.886780726352,1785.80010896969
2020,4,2,1531,1405.58453293274,827.797677164709,1934.14046206348
2020,4,3,1420,1529.40700228479,1003.52103464836,2072.25262299062
2020,4,4,1603,1637.89010668935,1104.16560098633,2167.42065238036
2020,4,5,1616,1740.77849203325,1215.18618443697,2259.88023260327
2020,4,6,1742,1835.50733106003,1314.84421929977,2373.83426367853
2020,4,7,2576,1912.74579984411,1389.02323306871,2446.55896713187
2020,4,8,2150,1985.34159025315,1454.45853034055,2516.50000723566
2020,4,9,2214,2060.52318511031,1535.99455446189,2584.27590006199
2020,4,10,2187,2116.41432628898,1595.67246071084,2635.34884266697
2020,4,11,2136,2172.39394092277,1642.38726139806,2690.18620145313
2020,4,12,1889,2217.51718839795,1689.1305344432,2735.23492306468
2020,4,13,1985,2255.51113377889,1743.11526394878,2776.33133592471
2020,4,14,2473,2280.71050231564,1754.50788081563,2793.95344285602
2020,4,15,2598,2305.62176731926,1782.81113031104,2823.47592486309
2020,4,16,2183,2312.64321162454,1796.32702737042,2843.67942286828
2020,4,17,2095,2316.49002027705,1798.98215797763,2830.67667971027
2020,4,18,1946,2303.82872964107,1803.93251454527,2820.16429071267
2020,4,19,1980,2295.24590616167,1778.71461726974,2813.53508643596
2020,4,20,2245,2276.42431823009,1773.61833000637,2802.36960552986
2020,4,21,2482,2246.92836659617,1740.34305670166,2767.58792566648
2020,4,22,2467,2223.97468821772,1704.31019781187,2746.51828316055
2020,4,23,2414,2183.30872176645,1669.11285597011,2711.81227158744
2020,4,24,2169,2147.72454513131,1614.26278169765,2674.95537149089
2020,4,25,1734,2099.66064443301,1574.23909265462,2607.31157469578
2020,4,26,1406,2046.88348907272,1526.43569697015,2565.37651215399
2020,4,27,1480,2006.35047934729,1498.04780094882,2530.24083863522
2020,4,28,2244,1952.88871451821,1426.83289584616,2500.53484605825
2020,4,29,2392,1912.22494265864,1372.00845290385,2435.5629188141
2020,4,30,2191,1847.34287681283,1331.92501483297,2364.88851897304
2020,5,1,1908,1792.75911044675,1251.70317068415,2335.37417454361
2020,5,2,1743,1748.95120353355,1215.24203980443,2284.54512574516
2020,5,3,1203,1702.22500528508,1185.46638112445,2210.74781670582
2020,5,4,1358,1649.41811076247,1129.83522787109,2167.14966220837
2020,5,5,2221,1615.72940095777,1095.33276891216,2136.23997467509
2020,5,6,2322,1564.39597205368,1044.94874144556,2107.94802117884
2020,5,7,1915,1528.47317567493,1000.8820079635,2066.30438511704
2020,5,8,1771,1485.19547259901,969.850077871802,2003.81099270679
2020,5,9,1466,1447.30824228927,931.431486311266,1978.86090791613
2020,5,10,1000,1420.97478085299,896.141016880892,1945.82478801123
2020,5,11,1035,1385.92735875507,853.241503024328,1926.01670167157
2020,5,12,1589,1367.29744322548,825.775693590697,1917.29333522691
2020,5,13,1735,1341.38706522574,806.469560670907,1866.2395022305
2020,5,14,1773,1305.74490098703,774.865783563051,1817.86589655586
2020,5,15,1665,1282.35719069439,747.299020508219,1816.03160295061
2020,5,16,1197,1264.02424891759,724.73287583099,1812.59151202251
2020,5,17,830,1240.87527442308,712.124287554341,1773.48020136612
2020,5,18,1220,1236.59312750523,702.162173207875,1773.64217084468
2020,5,19,1445,1218.90596118507,695.301064504383,1767.52449461878
2020,5,20,1503,1206.83015551271,674.162381107091,1740.79812076047
2020,5,21,1188,1181.18498913496,653.565733030251,1709.90574275031
2020,5,22,1204,1174.68371051008,633.925440338236,1711.97970428853
2020,5,23,1074,1162.91142476685,635.761867850627,1704.99401061622
2020,5,24,641,1154.7865906676,632.104827737199,1695.3702370991
2020,5,25,597,1152.88562310925,603.073734776094,1686.66462910658
2020,5,26,657,1136.50845361813,607.607312716494,1690.55193763226
2020,5,27,1479,1136.94961329801,596.138930166332,1692.35923016726
2020,5,28,1089,1133.56415277628,587.238388276108,1687.13903147974
2020,5,29,1117,1128.46277219714,613.802576019991,1678.91829289906
2020,5,30,952,1120.57306513173,572.94541332907,1662.6555855782
2020,5,31,621,1120.34358251784,568.32855274054,1659.98463397806
2020,6,1,774,1121.93145564328,589.795523478108,1666.27118622603
2020,6,2,981,1121.42838490068,589.877476458159,1677.85402803505
2020,6,3,1011,1111.72029650146,578.79483373658,1656.45613321903
2020,6,4,1005,1118.24956683356,580.620469663819,1673.29060248714
2020,6,5,880,1113.54400831564,592.118500237836,1672.94721973897
2020,6,6,638,1114.82733573564,580.132089381154,1674.45481740023
2020,6,7,456,1116.32279489482,565.125529145014,1676.0236453963
2020,6,8,512,1121.35360181502,590.566592098087,1668.48282589064
2020,6,9,918,1114.91571419294,568.304609011145,1671.68857056469
2020,6,10,872,1116.66808069627,582.463902145354,1689.47196901491
