year,month,day,data,median,LB,UB
2022,9,13,1133,1133,1133,1133
2022,9,20,928,932.110972527726,809.382384788261,1056.31589997521
2022,9,27,688,707.382788027964,599.01824164138,809.569732533274
2022,10,4,547,530.661124381205,431.313322711744,637.094421778213
2022,10,11,461,437.013835449251,312.152120112333,574.890748592282
2022,10,18,320,321.662446219273,209.495125852969,486.093144283365
2022,10,25,267,228.083123386312,122.596138185731,330.00021528124
2022,11,1,166,171.5426737329,69.5802927203838,273.511461256988
2022,11,8,105,127.175967167571,25.8165809363834,228.740607752284
2022,11,15,32,95.6542000888213,-0,196.20276083704
2022,11,22,10,71.0914125262519,-0,169.146070596995
2022,11,29,10,54.0260168474087,-0,151.937414851974
2022,12,6,10,40.2226560543456,-0,140.668382248519
2022,12,13,10,31.6087799296788,-0,130.837735895614
2022,12,20,10,23.902197993194,-0,124.278896848382
2022,12,27,10,17.6832775215452,-0,115.983336923356
2023,1,3,10,13.205620358233,-0,110.48110488139
2023,1,10,10,10.408495801386,-0,106.986733629558
2023,1,17,10,7.87091294096525,-0,103.849639451078
2023,1,24,10,6.14214808192397,-0,104.975294055473
2023,1,31,10,4.55618649703715,-0,97.4973712849338
2023,2,7,10,4.87604153498466,-0,98.5526097045383
2023,2,14,10,3.48791900328926,-0,99.5991356952505
2023,2,21,10,3.08013098945042,-0,100.573930969
2023,2,28,10,1.63505774332309,-0,95.2285684727551
2023,3,7,10,1.42148055006054,-0,100.487284553075
2023,3,14,10,-0.186939338179865,-0,98.1596998525634
2023,3,21,10,-0.0752749182148904,-0,95.4472783182542
2023,3,28,10,-0.0668542048912034,-0,99.473124990842
2023,4,4,10,0.130194904965333,-0,97.0767927446546
2023,4,11,10,-0.390439637294125,-0,95.7736674697149
2023,4,18,10,0.219668131546113,-0,99.7632294570938
2023,4,25,10,2.07901119699508,-0,96.2322011245251
2023,5,2,10,1.06943298389782,-0,101.819563625157
2023,5,9,10,-0.48380678187495,-0,97.8115736756883
2023,5,16,10,0.927959035351348,-0,99.9235926057555
2023,5,23,10,0.449272712698679,-0,97.1229355480711
2023,5,30,10,-0.431606009331509,-0,96.873611588649
2023,6,6,10,0.835212814923639,-0,97.040977856291
2023,6,13,10,-0.333685765038896,-0,97.7520239974427
