month,day,data,median,LB,UB
2,27,1,1,1,1
2,28,0,1.08685103966829,-0,533.754663727152
2,29,1,-6.55026858370722,-0,520.284924796302
3,1,0,6.49597754006423,-0,540.545147161519
3,2,5,11.2003538264672,-0,518.626017483383
3,3,1,-4.10790466769544,-0,539.030334328179
3,4,4,-0.642133976612372,-0,543.664249463036
3,5,1,2.59743960521132,-0,535.515563166348
3,6,2,14.3361112489525,-0,541.884353642535
3,7,3,16.9075041726672,-0,540.075869395649
3,8,4,16.5395111241616,-0,551.162465508175
3,9,2,34.7456607439775,-0,562.926789911843
3,10,5,33.5879736915304,-0,578.762078216018
3,11,5,51.666486936807,-0,584.784208980146
3,12,11,54.686561648955,-0,595.262851184099
3,13,7,66.9538705127581,-0,605.308028673961
3,14,9,86.5271085348373,-0,620.981230902583
3,15,11,101.976705540553,-0,629.054364841918
3,16,25,131.234128261794,-0,656.450751397371
3,17,36,157.580497292585,-0,686.749961286389
3,18,65,181.288299409377,-0,726.700069818606
3,19,75,212.675465239448,-0,743.783388839054
3,20,105,255.686411781477,-0,796.692503964189
3,21,104,299.370964095965,-0,837.246762902329
3,22,121,341.266713869516,-0,870.853743858127
3,23,187,406.275708006797,-0,930.559725641946
3,24,243,462.223962279086,-0,978.866501259802
3,25,333,528.511093691468,-0,1070.21430342786
3,26,417,598.84797072878,64.5681661106977,1116.90247591773
3,27,522,672.473361640625,149.422684983919,1212.01295391953
3,28,713,753.324782962254,224.458941080605,1284.55817485923
3,29,555,844.349748605768,309.583060564215,1404.6891968397
3,30,707,935.970015557112,401.623812425399,1481.44882391405
3,31,1079,1037.52251427409,485.03544710749,1585.79555642429
4,1,1252,1143.17302148889,591.844254589417,1693.82818308678
4,2,1531,1251.66527383652,703.866319281987,1789.53891140982
4,3,1420,1359.84296113694,811.911367199019,1895.55409539889
4,4,1603,1464.4544798465,929.841462470871,2018.02957056623
4,5,1616,1585.24830924728,1035.58262932208,2143.51978087888
4,6,1742,1690.69793074383,1136.80370564236,2240.8976644543
4,7,2576,1797.62717842518,1248.01410792003,2351.66854315586
4,8,2150,1902.8719678618,1333.46407958379,2444.31510167457
4,9,2214,1997.33462824011,1448.82345216876,2543.7379633682
4,10,2187,2081.64371817872,1545.41567614435,2626.80256195759
4,11,2136,2163.87340823054,1597.88108846247,2713.7481172634
4,12,1889,2222.71231803513,1684.75890928967,2791.41532156045
4,13,1985,2276.07037917975,1737.07666334905,2804.18093666014
4,14,2473,2314.79391282456,1768.11400298129,2850.66013479793
4,15,2598,2347.05724703639,1785.65701897306,2887.15117653484
4,16,2183,2348.8900230324,1813.85993468403,2879.3707818639
4,17,2095,2358.08067153675,1801.75875956539,2896.07928677115
4,18,1946,2336.79009603374,1805.77840262318,2868.23379946366
4,19,1980,2308.91882554411,1751.71922162267,2839.12538315711
4,20,2245,2262.43993108595,1725.28667101556,2808.91120658684
4,21,2482,2204.40958080979,1665.44755823597,2755.42252016104
4,22,2467,2148.53344335054,1608.93011737752,2692.88423300791
4,23,2414,2080.75909423192,1525.72844776503,2620.52782006789
4,24,2169,2005.57025054003,1481.53060453932,2548.65090996611
4,25,1734,1922.59841413279,1364.80580881502,2471.09237799814
4,26,1406,1835.1534061171,1288.79637041877,2368.81334566224
4,27,1480,1747.28939411739,1201.44042110349,2328.35844389437
4,28,2244,1699.44506512732,1143.11931987968,2359.80304658252
4,29,2392,1856.04951401751,1189.96024062023,2525.8959952914
4,30,2191,1981.96851767694,1353.58117976976,2565.24980690242
5,1,1908,1961.18947810638,1367.3208427055,2541.8705948432
5,2,1743,1898.03425503634,1332.26556644221,2454.02350991751
5,3,1203,1832.06564547948,1278.47133546407,2375.62254731379
5,4,1358,1750.74660411923,1187.95009021082,2312.36721074634
5,5,2221,1691.82721959388,1134.58064831658,2233.75217777454
5,6,2322,1626.07712687189,1068.88183051497,2174.9964863727
5,7,1915,1554.15372435049,1001.96458959671,2104.4345146327
5,8,1771,1487.63270995778,932.695591895219,2034.89870274985
5,9,1466,1429.0494712687,861.108712942557,1981.60390639515
5,10,1000,1368.71867500661,825.132675701892,1937.12325699914
5,11,1035,1332.5243521502,781.719864383964,1893.33466882746
5,12,1589,1263.26650484118,693.461681925042,1849.8813793836
5,13,1735,1222.54218341781,645.805208690939,1784.03704238544
5,14,1773,1173.79855763779,611.063599145423,1736.5217638894
5,15,1665,1137.28495457911,562.219635130685,1680.0927910441
5,16,1197,1096.02153016371,521.968787396783,1672.5198067906
5,17,830,1047.24449218189,483.082827093038,1625.07522321103
5,18,1220,1015.92717864996,450.827551297608,1580.64973707139
5,19,1445,978.594102542437,406.64964573838,1567.18027558006
5,20,1503,959.042489731167,365.951817772398,1518.14197514581
5,21,1188,927.301632191669,350.523218437027,1500.97995711751
5,22,1204,901.606916750661,332.849236936173,1473.80319770893
5,23,1074,871.934615145267,305.110983651151,1477.9456579321
5,24,641,856.389191549124,281.670638486297,1436.20708656338
5,25,597,835.636274487828,260.205088388307,1438.0483215057
5,26,657,812.824513762203,247.371527570001,1392.12312939682
5,27,1479,797.241087206081,230.604572598369,1406.2889592261
5,28,1089,781.376896352483,192.112555336325,1371.56760098727
5,29,1117,758.468816625109,181.471851878291,1346.77413583181
5,30,952,747.110871016589,170.237309447661,1329.11379908556
5,31,621,737.538243922633,161.525458475006,1306.81443277289
6,1,774,729.639696777916,143.019388115295,1299.85908221199
6,2,981,706.907097151508,135.156330539822,1287.08420432916
6,3,1011,695.120532119399,115.469357329888,1274.45393410712
6,4,1005,691.55298415315,94.6639887870977,1295.261245648
6,5,880,672.728937207442,80.8009767768616,1245.91563299265
6,6,638,667.254279603822,94.939641894076,1234.93075886848
6,7,456,655.990760280284,58.2487715097072,1244.09417974919
6,8,512,653.545932258409,73.0040592901277,1224.33784418593
6,9,918,639.31719528771,67.5551611077502,1224.53892322162
6,10,872,632.817969545986,66.483435079671,1209.27847779459
