month,day,data,median,LB,UB
2,27,1,1,1,1
2,28,0,7.35684226776482,-0,532.556678002503
2,29,1,3.51308157079726,-0,544.309874679095
3,1,0,3.90513717095104,-0,535.488424719996
3,2,5,-4.83254684093621,-0,509.58852978697
3,3,1,-0.19616779180396,-0,538.698224904956
3,4,4,2.44920548861606,-0,534.206495688758
3,5,1,9.60139150630278,-0,546.039880388114
3,6,2,8.46910588755572,-0,550.950623490468
3,7,3,13.3541948740606,-0,558.149359567929
3,8,4,21.6964415079122,-0,559.153411752222
3,9,2,23.7678349258469,-0,559.615501413468
3,10,5,41.383686083165,-0,569.319318882669
3,11,5,38.3237747283516,-0,576.293755884053
3,12,11,59.6836343694689,-0,592.131704381423
3,13,7,71.6548365895643,-0,604.160923958002
3,14,9,88.5605265422153,-0,619.626033847024
3,15,11,112.718754260963,-0,654.922695577543
3,16,25,133.152941095697,-0,666.940203004983
3,17,36,160.040120847957,-0,700.398585418932
3,18,65,187.864759528365,-0,736.071552634987
3,19,75,214.130208162501,-0,732.396793894622
3,20,105,261.75946893662,-0,800.699292353891
3,21,104,307.562770453666,-0,814.869887238406
3,22,121,354.243971350998,-0,886.895358671365
3,23,187,398.379057840129,-0,932.470791266394
3,24,243,468.825923197401,-0,1007.73123990174
3,25,333,521.399477009394,-0,1049.92018963227
3,26,417,602.55552662711,62.0455100966466,1135.26099070087
3,27,522,674.865702364168,134.502737447038,1204.72104982605
3,28,713,762.08704981546,222.40904707678,1303.33900244353
3,29,555,849.002072067032,300.918968486749,1387.02958874071
3,30,707,946.918508851785,404.545631983446,1453.86392688426
3,31,1079,1033.64935175272,489.388738464651,1576.40382633471
4,1,1252,1143.37396271929,587.921096916023,1697.51090271065
4,2,1531,1256.10449321857,717.744673024016,1787.05779029687
4,3,1420,1360.22832210301,814.737430036846,1904.67460504233
4,4,1603,1469.25318296284,922.814417750162,2017.29652606836
4,5,1616,1584.90962928083,1034.26474076909,2104.02174589213
4,6,1742,1705.54528543316,1149.82664499605,2236.46254739106
4,7,2576,1799.51194564714,1265.07460641856,2341.93463605135
4,8,2150,1901.22001974919,1346.04072190567,2457.13437630552
4,9,2214,1997.84058676532,1445.40602526664,2540.49805583634
4,10,2187,2088.79809395359,1543.28184821638,2640.7725577497
4,11,2136,2171.99432080655,1589.8808350392,2712.15719099685
4,12,1889,2243.82340657016,1688.48610479358,2781.69513586603
4,13,1985,2289.03721171786,1741.89890668189,2846.22832470482
4,14,2473,2333.42116659074,1792.75734546206,2871.82738119704
4,15,2598,2361.20949458347,1814.16020542176,2891.2725401758
4,16,2183,2388.00110328566,1844.98071916063,2912.7097663156
4,17,2095,2391.1422553227,1827.17350255119,2936.29944301851
4,18,1946,2366.33763989963,1815.22239074411,2924.60177575415
4,19,1980,2346.8657452238,1809.10689813565,2887.32738311648
4,20,2245,2312.14285935189,1752.8558320386,2854.58400175273
4,21,2482,2259.67965787744,1717.31654387576,2831.29997498469
4,22,2467,2204.70994446385,1681.80059581921,2772.75375976984
4,23,2414,2142.32039771839,1596.37691597921,2710.96560933466
4,24,2169,2070.24269079393,1513.52681667203,2632.43479230287
4,25,1734,1995.13144785324,1432.45143247718,2587.09672555673
4,26,1406,1913.41066201419,1364.50018479784,2509.2493594589
4,27,1480,1829.34446898968,1282.96520186409,2474.74758822292
4,28,2244,1793.36495714034,1216.21335681377,2486.40433086269
4,29,2392,1980.20535423131,1310.02339118098,2605.30696559837
4,30,2191,2044.03408474332,1421.0435784815,2604.63505384299
5,1,1908,1991.15171504753,1410.91624103448,2548.60795221954
5,2,1743,1924.39243217984,1373.07671418453,2499.13345540425
5,3,1203,1844.2669301793,1287.29064915724,2390.92620508173
5,4,1358,1766.2884597232,1210.87529816978,2315.06319562176
5,5,2221,1688.4230142802,1136.42805621895,2233.61130879538
5,6,2322,1607.86068682243,1069.34307647169,2148.70955539828
5,7,1915,1538.90734684951,987.063404847352,2093.60868849779
5,8,1771,1468.07546287157,902.835598709175,2013.98094974358
5,9,1466,1396.61771594394,848.661536915584,1962.04328803896
5,10,1000,1340.51316151844,784.311417887431,1902.40503677232
5,11,1035,1291.15560152801,724.037155273034,1840.2810296262
5,12,1589,1226.38952807314,659.237192502598,1801.68212736227
5,13,1735,1174.1658731331,639.041018933269,1739.45208214819
5,14,1773,1119.86975178798,562.318859815788,1685.25428111377
5,15,1665,1086.04124904237,536.169410048459,1652.32505691819
5,16,1197,1053.31667035715,495.480310204911,1593.55127699333
5,17,830,1005.78256623526,440.630144694702,1571.95857100831
5,18,1220,968.006045660915,407.628571839983,1527.96909118226
5,19,1445,932.071290700003,364.906933364632,1499.6698056495
5,20,1503,897.563335281323,345.294234602752,1473.31478221837
5,21,1188,868.51641622127,318.332575387086,1453.47031669275
5,22,1204,838.849493603376,282.402885658039,1388.8259842109
5,23,1074,809.079623547298,261.203540281825,1385.98574976547
5,24,641,794.334283943266,245.232996479416,1380.91239790578
5,25,597,770.753552311231,217.705858503488,1339.66894485272
5,26,657,747.562664206883,183.921730069182,1310.99077132082
5,27,1479,734.129316986296,188.342943700063,1304.84117435395
5,28,1089,715.636881564392,160.628751065565,1296.93677698311
5,29,1117,694.616717080091,134.595834528927,1262.52657988643
5,30,952,683.165490693517,124.595745971725,1258.00117864565
5,31,621,668.580273784106,116.31010414749,1266.48080887107
6,1,774,658.818531013119,106.477605539464,1206.86223106771
6,2,981,648.544004044112,90.6492644188601,1224.29516739285
6,3,1011,631.93190565188,80.9216595924262,1195.95439622466
6,4,1005,616.581576117934,53.8878583657791,1173.28260043982
6,5,880,602.876272171734,69.5707754627601,1172.09666354715
6,6,638,600.151379404843,43.5060966668283,1176.16496078138
6,7,456,594.059950912544,36.2459947918513,1160.8986254844
6,8,512,587.313243873507,22.6217502417577,1168.56860021182
6,9,918,577.916842901644,19.9871504310204,1144.06662756722
6,10,872,571.646734166874,14.1867194143741,1141.95573666976
