year,month,day,data,median,LB,UB
2020,2,27,1,1,1,1
2020,2,28,0,-0.815343373552994,-0,535.225451429005
2020,2,29,1,-1.24640089846684,-0,537.105222460575
2020,3,1,0,3.36344946837377,-0,533.106372972787
2020,3,2,5,0.228390162398677,-0,522.811145230194
2020,3,3,1,2.44084038773658,-0,554.139114111707
2020,3,4,4,4.50006443738804,-0,542.01797598113
2020,3,5,1,11.4793868200504,-0,538.576723815115
2020,3,6,2,10.0408931528271,-0,539.114915405645
2020,3,7,3,13.2226832235949,-0,547.435720906188
2020,3,8,4,25.5944457154028,-0,561.31024912935
2020,3,9,2,32.9148610922857,-0,584.600311160414
2020,3,10,5,37.518318428709,-0,569.847001353139
2020,3,11,5,35.3976118189357,-0,570.481158907667
2020,3,12,11,54.0231131560914,-0,589.549393373156
2020,3,13,7,71.9258635146252,-0,600.753300594271
2020,3,14,9,84.8460406332196,-0,607.08155572276
2020,3,15,11,104.787511782687,-0,632.054143494903
2020,3,16,25,129.727824436846,-0,637.644623755994
2020,3,17,36,154.278607761362,-0,681.699328159245
2020,3,18,65,186.185069757105,-0,708.412687822858
2020,3,19,75,219.389178407918,-0,757.734475807773
2020,3,20,105,249.504917012698,-0,776.743948959101
2020,3,21,104,293.883562286125,-0,822.75997029697
2020,3,22,121,344.324354724666,-0,875.735317686758
2020,3,23,187,400.188849356736,-0,940.645708780915
2020,3,24,243,453.717651503223,-0,991.541463666458
2020,3,25,333,520.018270898187,-0,1031.99321080977
2020,3,26,417,590.058971865773,65.8609641072452,1132.43858207658
2020,3,27,522,675.219401297466,141.226697729601,1210.7899270167
2020,3,28,713,757.589160342933,218.247085781991,1297.9687755865
2020,3,29,555,853.469850827474,309.369470989512,1388.1236687018
2020,3,30,707,936.861916719134,420.74332928157,1487.41814250905
2020,3,31,1079,1046.51048397953,513.823398254918,1577.70624035167
2020,4,1,1252,1151.49751236909,612.9044863242,1687.60494454248
2020,4,2,1531,1257.77956200289,709.606247134496,1789.90452272569
2020,4,3,1420,1366.02773534439,809.594570246626,1914.74238546534
2020,4,4,1603,1478.90661904304,953.485529997622,2042.16821248085
2020,4,5,1616,1597.57776331874,1063.43534509704,2142.58931618468
2020,4,6,1742,1711.63359736233,1173.52707474989,2244.61562377828
2020,4,7,2576,1813.9257170635,1268.93933831822,2346.47002871687
2020,4,8,2150,1924.01163417598,1377.74062891652,2465.91195404207
2020,4,9,2214,2023.8571554839,1463.55158106241,2574.17494262224
2020,4,10,2187,2102.03349332483,1556.20375206247,2647.93562250443
2020,4,11,2136,2186.06254909968,1644.34492449943,2722.75955656842
2020,4,12,1889,2254.84491164211,1711.83920357354,2801.01120885527
2020,4,13,1985,2306.50629429209,1767.991450928,2856.27966772654
2020,4,14,2473,2349.06508932755,1799.66158215345,2886.8978455138
2020,4,15,2598,2385.7916923784,1849.06608683145,2924.76133319375
