month,day,data,median,LB,UB
2,27,1,1,1,1
2,28,0,3.67612557356063,-0,550.128619151913
2,29,1,4.71771160571411,-0,545.069303714618
3,1,0,4.90021914413983,-0,541.766950184626
3,2,5,7.73566084832833,-0,540.282560161887
3,3,1,2.40149542261747,-0,552.328495138691
3,4,4,4.12103505396284,-0,529.684914136087
3,5,1,13.9086536365767,-0,550.998106670058
3,6,2,12.7476719131359,-0,541.47896635903
3,7,3,21.2300438282877,-0,554.454300113189
3,8,4,22.538061085849,-0,565.433719621365
3,9,2,29.4550865789145,-0,554.729359197018
3,10,5,39.9196528714488,-0,590.34042158653
3,11,5,49.0645111081505,-0,594.687618862202
3,12,11,56.832216506485,-0,586.487007321921
3,13,7,66.0379382959304,-0,589.530812247942
3,14,9,86.7534473033702,-0,617.095839890324
3,15,11,105.608434399286,-0,650.725830661004
3,16,25,122.399255587104,-0,660.181810658019
3,17,36,157.231970551223,-0,686.707928830598
3,18,65,189.370980697223,-0,712.908115466889
3,19,75,217.731199917292,-0,756.339941779935
3,20,105,255.859702780429,-0,798.994841497337
3,21,104,299.545023110093,-0,816.139935815972
3,22,121,350.781582219669,-0,891.62828947384
3,23,187,401.296296475251,-0,945.62349128829
3,24,243,461.241521472099,-0,1007.40840137429
3,25,333,526.024716564615,-0,1068.16845061747
3,26,417,594.104673567906,57.2663513424544,1138.13883418544
3,27,522,674.986525753147,110.191335700494,1231.05707474621
3,28,713,759.956479821449,237.113361613887,1288.40734389955
3,29,555,850.909960254124,302.686497992495,1401.31056228043
3,30,707,938.426726355093,400.543862550897,1481.78820270697
3,31,1079,1040.17526323774,499.896368706521,1583.94035618793
4,1,1252,1148.47157218536,598.800381979641,1688.83716367139
4,2,1531,1245.67588379263,693.252334898275,1805.02495938415
4,3,1420,1372.2830089521,820.019742117408,1917.90127795418
4,4,1603,1473.41880861888,937.610510835349,2018.93059647475
4,5,1616,1589.38835996662,1034.90793239093,2125.42615444426
4,6,1742,1690.81467354221,1151.37095369592,2226.29069764927
4,7,2576,1809.70359645703,1242.20507452547,2367.13902282491
4,8,2150,1901.38198407571,1355.96438759834,2462.7734741074
4,9,2214,2006.86001477206,1451.43085174573,2551.20089188074
4,10,2187,2089.88789279441,1548.65194308387,2640.92485999264
4,11,2136,2164.24309272325,1610.11810874421,2717.21796899757
4,12,1889,2229.69597190049,1680.70286058381,2787.18472380083
4,13,1985,2283.25264943884,1744.27022587044,2827.09510598331
4,14,2473,2327.2219643267,1763.99145096525,2867.75272254298
4,15,2598,2358.34683372076,1804.49743476485,2898.73321866741
4,16,2183,2368.33129026182,1837.63005676274,2890.73876995234
4,17,2095,2364.81693699092,1818.70069732291,2897.52465163662
4,18,1946,2339.11416788464,1806.22092373412,2881.2862504219
4,19,1980,2317.6509865383,1786.33915098742,2841.62240228435
4,20,2245,2285.3540451571,1728.97123576883,2806.56418545083
4,21,2482,2219.70621402234,1675.57328349005,2768.28541671261
4,22,2467,2159.34677376581,1619.19880089568,2699.97356526449
4,23,2414,2096.00384100196,1542.70848453131,2655.63223336942
4,24,2169,2010.88584245296,1463.31632913456,2561.7054893654
4,25,1734,1926.14125897582,1372.94011514824,2464.74095924172
4,26,1406,1840.31756339473,1298.79051968873,2386.01847292064
4,27,1480,1757.94364068032,1217.28233767413,2345.92399978309
4,28,2244,1702.03365065451,1114.71621643425,2368.8203358645
4,29,2392,1838.65426685899,1181.42747318121,2497.08255795428
4,30,2191,1983.06840803903,1357.48221747683,2562.62117186966
5,1,1908,1961.48275769984,1373.8350136276,2540.04176440516
5,2,1743,1911.17124950811,1332.39173921175,2453.00936410834
5,3,1203,1834.36608854599,1283.0910421572,2381.80308839859
5,4,1358,1754.0465476011,1219.39242717287,2320.06274557921
5,5,2221,1696.00398510461,1132.27987701609,2233.57617727343
5,6,2322,1625.09047377816,1068.10721145719,2167.77091647483
5,7,1915,1551.2787014214,984.988319264431,2102.69460628391
5,8,1771,1495.70497457849,947.766488314217,2049.39214354114
5,9,1466,1430.4167307459,878.530866468964,1973.73282740757
5,10,1000,1369.7505354265,795.367076050604,1945.10526973319
5,11,1035,1305.16638403208,740.631071131526,1853.44480038078
5,12,NaN,1258.36898139522,671.477182880333,1813.26842597713
5,13,NaN,1211.16807110871,646.617438303072,1782.24773163089
5,14,NaN,1156.30332815416,580.81795982957,1737.92280400744
5,15,NaN,1114.38035563135,550.715879196312,1676.83621180382
5,16,NaN,1081.61337192499,500.854672145665,1647.98529039299
5,17,NaN,1040.66557180728,462.317469475002,1619.35353309365
5,18,NaN,1010.84285863236,434.805688875664,1578.07507736578
5,19,NaN,975.450612097798,405.697522519541,1549.47660146514
5,20,NaN,937.859266188957,358.280123359711,1532.83210854917
5,21,NaN,916.270189025701,339.016649644427,1491.01739779108
